1,-0.00014569,-0.00014569
2,-0.00014576,-0.00014577
3,-0.00014581,-0.00014582
4,-0.00014673,-0.0001468
5,-0.00014673,-0.0001468
6,-0.00014778,-0.00014788
7,-0.00014863,-0.00014874
8,-0.00014863,-0.00014875
9,-0.00014864,-0.00014876
10,-0.00014889,-0.00014907
11,-0.00014889,-0.00014908
12,-0.00014891,-0.0001491
13,-0.00014939,-0.00014957
14,-0.00015026,-0.00015052
15,-0.00015052,-0.00015079
16,-0.00015052,-0.00015081
17,-0.00015052,-0.00015082
18,-0.00015052,-0.00015082
19,-0.00015052,-0.00015082
20,-0.00015055,-0.00015088
21,-0.00015061,-0.00015097
22,-0.00015062,-0.00015099
23,-0.00014863,-0.00014875
24,-0.00015026,-0.00015044
25,-0.00015026,-0.00015052
26,-0.00014941,-0.00014961
27,-0.00014941,-0.00014964
28,-0.00015038,-0.00015065
29,-0.00015052,-0.00015081
30,-0.00015052,-0.00015081
31,-0.00091156,-0.00091389
32,-0.0009201,-0.00092247
33,-0.00014579,-0.0001458
34,-0.00014673,-0.0001468
35,-0.00014877,-0.00014891
36,-0.00014889,-0.00014907
37,-0.0001489,-0.00014909
38,-0.00014915,-0.00014934
39,-0.00015045,-0.00015071
40,-0.00015052,-0.00015081
41,-0.00015052,-0.00015082
42,-0.00015052,-0.00015081
43,-0.00015054,-0.00015085
44,-0.00015058,-0.00015093
45,-0.00015061,-0.00015099
46,-0.00014941,-0.00014963
47,-0.00015032,-0.00015058
48,-0.00015052,-0.00015081
49,-3.9431e-05,-3.9431e-05
