1,-0.00077789,-0.00077802
2,-0.00077857,-0.00077901
3,-0.00077872,-0.00077941
4,-0.00077896,-0.00077943
5,-0.00077866,-0.00077905
6,-0.00077954,-0.00078078
7,-0.00078001,-0.00078235
8,-0.000778,-0.00077861
9,-0.00077826,-0.0007789
10,-0.00077747,-0.00077851
11,-0.00077682,-0.00077761
12,-0.00077866,-0.000779
13,-0.00077873,-0.00077918
14,-0.00077892,-0.00077934
15,-0.00077867,-0.00077908
16,-0.00077946,-0.00078059
17,-0.00078007,-0.00078267
18,-0.00078011,-0.00078276
19,-0.00077958,-0.00078083
20,-0.00077856,-0.0007793
21,-0.00077847,-0.00077919
22,-0.00077842,-0.00077909
23,-0.00077838,-0.00077899
24,-0.0007784,-0.00077898
25,-0.000778,-0.0007786
26,-0.00077774,-0.00077837
27,-0.00077741,-0.00077806
28,-0.00077747,-0.00077866
29,-0.00077763,-0.00077903
30,-0.00077695,-0.00077773
31,-0.00077682,-0.00077763
32,-0.00077682,-0.00077763
33,-0.00077682,-0.00077762
34,-0.00077873,-0.00077907
35,-0.0007785,-0.00077923
36,-0.0077828,-0.0077916
37,-0.0007765,-0.00077649
38,-0.0007765,-0.00077657
39,-1.5772e-05,-1.5772e-05
