1,1.05,1.05
2,1.0485,1.0483
3,1.0475,1.0473
4,1.0305,1.0297
5,1.0304,1.0296
6,1.0118,1.0102
7,0.99695,0.99438
8,0.99695,0.99458
9,0.9967,0.99431
10,0.98764,0.98459
11,0.98744,0.98439
12,0.98698,0.98374
13,0.97079,0.96549
14,0.9419,0.93321
15,0.93658,0.92519
16,0.93574,0.92372
17,0.93555,0.92483
18,0.93571,0.92389
19,0.93651,0.92656
20,0.93618,0.92635
21,0.93608,0.92635
22,0.93609,0.92649
23,0.99694,0.99454
24,0.94191,0.93394
25,0.9419,0.9344
26,0.97038,0.96478
27,0.97029,0.96464
28,0.93944,0.92955
29,0.93613,0.92451
30,0.93572,0.92501
31,0.90715,0.90237
32,0.83481,0.83158
33,1.048,1.0479
34,1.0304,1.0311
35,0.99216,0.98938
36,0.98744,0.9905
37,0.98731,0.98403
38,0.97891,0.97455
39,0.93798,0.92877
40,0.93591,0.9252
41,0.93555,0.94636
42,0.93571,0.92504
43,0.93635,0.92526
44,0.93607,0.92503
45,0.93608,0.92528
46,0.97027,0.97583
47,0.94066,0.93251
48,0.93634,0.9261
49,1.05,1.05
